ds,sales,sale_1,sale_2,sale_3,promo_1,promo_2,promo_3,promo_4,fd
2018/12/10,"2,876,449",1,1,1,0,0,0,0,0
2018/12/11,"2,800,991",1,1,1,0,0,0,0,0
2018/12/12,"2,440,699",1,1,1,0,0,0,0,0
2018/12/13,"2,793,931",1,1,1,0,0,0,0,0
2018/12/14,"2,389,174",1,1,1,0,0,0,0,0
2018/12/15,"2,767,893",1,1,1,0,0,0,0,0
2018/12/16,"2,581,557",1,1,1,0,0,0,0,0
2018/12/17,"3,089,463",1,1,1,0,0,0,0,0
2018/12/18,"2,669,116",1,1,1,0,0,0,0,0
2018/12/19,"2,530,795",1,1,1,0,0,0,0,0
2018/12/20,"2,733,892",1,1,1,0,0,0,0,0
2018/12/21,"2,196,096",1,1,1,0,0,0,0,0
2018/12/22,"2,596,395",1,1,1,0,0,0,0,0
2018/12/23,"2,052,608",1,1,1,0,0,0,0,0
2018/12/24,"2,451,221",1,1,1,0,0,0,0,0
2018/12/25,"2,293,695",1,1,1,0,0,0,0,0
2018/12/26,"2,239,915",1,1,1,0,0,0,0,0
2018/12/27,"1,877,622",1,1,1,0,0,0,0,0
2018/12/28,"1,588,718",1,1,1,0,0,0,0,0
2018/12/29,"1,972,315",1,1,1,0,0,0,0,0
2018/12/30,"1,490,392",1,1,1,0,0,0,0,0
2018/12/31,"2,024,897",1,1,1,0,0,0,0,0
2019/1/1,"2,051,334",1,1,1,0,0,0,0,0
2019/1/2,"3,467,971",1,1,1,0,0,0,0,0
2019/1/3,"3,512,859",1,1,1,0,0,0,0,0
2019/1/4,"3,369,243",1,1,1,0,0,0,0,0
2019/1/5,"3,694,463",1,1,1,0,0,0,0,0
2019/1/6,"3,050,854",1,1,1,0,0,0,0,0
2019/1/7,"3,321,680",1,1,1,0,0,0,0,0
2019/1/8,"2,915,570",1,1,1,0,0,0,0,0
2019/1/9,"3,085,105",1,1,1,0,0,0,0,0
2019/1/10,"3,285,214",1,1,1,0,0,0,0,0
2019/1/11,"2,483,297",1,1,1,0,0,0,0,0
2019/1/12,"2,798,836",1,1,1,0,0,0,0,0
2019/1/13,"2,100,426",1,1,1,0,0,0,0,0
2019/1/14,"12,128,090",1,1,1,0,0,1,0,1
2019/1/15,"7,810,385",1,1,1,0,0,1,0,0
2019/1/16,"7,429,945",1,1,1,0,0,1,0,0
2019/1/17,"6,588,590",1,1,1,0,0,1,0,0
2019/1/18,"9,262,660",1,1,1,0,0,1,0,0
2019/1/19,"7,433,383",1,1,1,0,0,1,0,0
2019/1/20,"2,303,453",1,1,1,0,0,0,0,0
2019/1/21,"2,261,301",1,1,1,0,0,0,0,0
2019/1/22,"1,986,191",1,1,1,0,0,0,0,0
2019/1/23,"2,816,413",1,1,1,0,0,0,0,0
2019/1/24,"2,676,684",1,1,1,0,0,0,0,0
2019/1/25,"3,531,059",1,1,1,0,0,0,0,0
2019/1/26,"2,258,523",1,1,1,0,0,0,0,0
2019/1/27,"2,541,344",1,1,1,0,0,0,0,0
2019/1/28,"3,086,602",1,1,1,0,0,0,0,0
2019/1/29,"3,322,116",1,1,1,0,0,0,0,0
2019/1/30,"2,671,935",1,1,1,0,0,0,0,0
2019/1/31,"2,895,927",1,1,1,0,0,0,0,0
2019/2/1,"2,640,477",0,0,0,0,0,0,0,0
2019/2/2,"2,840,945",0,0,0,0,0,0,0,0
2019/2/3,"2,968,071",0,0,0,0,0,0,0,0
2019/2/4,"2,477,816",0,0,0,0,0,0,0,0
2019/2/5,"2,788,113",0,0,0,0,0,0,0,0
2019/2/6,"2,653,832",0,0,0,0,0,0,0,0
2019/2/7,"2,771,567",0,0,0,0,0,0,0,0
2019/2/8,"2,682,224",0,0,0,0,0,0,0,0
2019/2/9,"2,882,327",0,0,0,0,0,0,0,0
2019/2/10,"1,834,786",0,0,0,0,0,0,0,0
2019/2/11,"2,396,157",0,0,0,0,0,0,0,0
2019/2/12,"2,662,954",0,0,0,0,0,0,0,0
2019/2/13,"2,508,361",0,0,0,0,0,0,0,0
2019/2/14,"2,487,318",0,0,0,0,0,0,0,0
2019/2/15,"3,424,128",0,0,0,0,0,0,0,0
2019/2/16,"2,933,782",0,0,0,0,0,0,0,0
2019/2/17,"2,927,879",0,0,0,0,0,0,0,0
2019/2/18,"2,720,010",0,0,0,0,0,0,0,0
2019/2/19,"2,833,873",0,0,0,0,0,0,0,0
2019/2/20,"2,587,268",0,0,0,0,0,0,0,0
2019/2/21,"3,638,606",0,0,0,0,0,0,0,0
2019/2/22,"3,015,706",0,0,0,0,0,0,0,0
2019/2/23,"2,389,274",0,0,0,0,0,0,0,0
2019/2/24,"2,156,606",0,0,0,0,0,0,0,0
2019/2/25,"2,584,127",0,0,0,0,0,0,0,0
2019/2/26,"2,553,546",0,0,0,0,0,0,0,0
2019/2/27,"2,850,761",0,0,0,0,0,0,0,0
2019/2/28,"3,197,353",0,0,0,0,0,0,0,0
2019/3/1,"3,746,083",0,0,0,0,0,0,0,0
2019/3/2,"2,722,356",0,0,0,0,0,0,0,0
2019/3/3,"2,769,684",0,0,0,0,0,0,0,0
2019/3/4,"2,701,617",0,0,0,0,0,0,0,0
2019/3/5,"2,470,487",0,0,0,0,0,0,0,0
2019/3/6,"2,689,615",0,0,0,0,0,0,0,0
2019/3/7,"3,027,763",0,0,0,0,0,0,0,0
2019/3/8,"6,868,412",0,0,0,0,0,1,0,1
2019/3/9,"4,437,345",0,0,0,0,0,1,0,0
2019/3/10,"4,289,929",0,0,0,0,0,1,0,0
2019/3/11,"3,650,724",0,0,0,0,0,1,0,0
2019/3/12,"4,655,436",0,0,0,0,0,1,0,0
2019/3/13,"3,433,463",0,0,0,0,0,1,0,0
2019/3/14,"3,571,756",0,0,0,0,0,1,0,0
2019/3/15,"3,537,984",0,0,0,0,0,1,0,0
2019/3/16,"3,567,276",0,0,0,0,0,1,0,0
2019/3/17,"3,742,814",0,0,0,0,0,1,0,0
2019/3/18,"3,460,683",0,0,0,0,0,1,0,0
2019/3/19,"3,259,123",0,0,0,0,0,1,0,0
2019/3/20,"3,623,344",0,0,0,0,0,1,0,0
2019/3/21,"3,588,754",0,0,0,0,0,1,0,0
2019/3/22,"2,829,867",0,0,0,0,0,1,0,0
2019/3/23,"2,817,184",0,0,0,0,0,1,0,0
2019/3/24,"2,108,438",0,0,0,0,0,1,0,0
2019/3/25,"3,011,013",0,0,0,0,0,1,0,0
2019/3/26,"4,129,927",0,0,0,0,0,1,0,0
2019/3/27,"3,957,053",0,0,0,0,0,1,0,0
2019/3/28,"3,373,627",0,0,0,0,0,1,0,0
2019/3/29,"3,487,983",0,0,0,0,0,1,0,0
2019/3/30,"2,376,726",0,0,0,0,0,1,0,0
2019/3/31,"2,814,381",0,0,0,0,0,1,0,0
2019/4/1,"5,893,314",0,0,0,0,1,1,0,0
2019/4/2,"5,257,583",0,0,0,0,1,1,0,0
2019/4/3,"4,142,774",0,0,0,0,1,1,0,0
2019/4/4,"3,401,283",0,0,0,0,1,1,0,0
2019/4/5,"3,508,449",0,0,0,0,1,1,0,0
2019/4/6,"3,082,494",0,0,0,0,1,1,0,0
2019/4/7,"3,575,355",0,0,0,0,0,1,0,0
2019/4/8,"2,929,936",0,0,0,0,0,1,0,0
2019/4/9,"2,827,757",0,0,0,0,0,1,0,0
2019/4/10,"2,944,179",0,0,0,0,0,1,0,0
2019/4/11,"2,944,847",0,0,0,0,0,1,0,0
2019/4/12,"2,648,548",0,0,0,0,0,1,0,0
2019/4/13,"2,453,347",0,0,0,0,0,1,0,0
2019/4/14,"3,066,934",0,0,0,0,0,1,0,0
2019/4/15,"2,649,493",0,0,0,0,0,1,0,0
2019/4/16,"3,047,032",0,0,0,0,0,1,0,0
2019/4/17,"4,833,052",0,0,0,0,1,1,0,0
2019/4/18,"3,914,916",0,0,0,0,1,1,0,0
2019/4/19,"3,436,282",0,0,0,0,1,1,0,0
2019/4/20,"2,988,738",0,0,0,0,1,1,0,0
2019/4/21,"2,959,787",0,0,0,0,1,1,0,0
2019/4/22,"2,449,375",0,0,0,0,0,1,0,0
2019/4/23,"3,053,080",0,0,0,0,0,1,0,0
2019/4/24,"1,430,309",0,0,0,0,0,1,0,0
2019/4/25,"1,535,808",0,0,0,0,0,1,0,0
2019/4/26,"1,403,091",0,0,0,0,0,1,0,0
2019/4/27,"1,449,348",0,0,0,0,0,1,0,0
2019/4/28,"1,117,274",0,0,0,0,0,1,0,0
2019/4/29,"1,088,326",0,0,0,0,0,1,0,0
2019/4/30,"2,205,077",0,0,0,0,0,1,0,0
2019/5/1,"1,190,746",0,0,0,0,0,0,0,0
2019/5/2,"8,881,468",1,0,0,0,0,0,0,1
2019/5/3,"6,972,649",1,0,0,0,0,0,0,1
2019/5/4,"5,495,931",1,0,0,0,0,0,0,1
2019/5/5,"3,372,494",1,0,0,0,0,0,0,0
2019/5/6,"3,533,785",1,0,0,0,0,0,0,0
2019/5/7,"2,733,834",1,0,0,0,0,0,0,0
2019/5/8,"2,727,010",1,0,0,0,0,0,0,0
2019/5/9,"2,831,718",1,0,0,0,0,0,0,0
2019/5/10,"2,623,847",1,0,0,0,0,0,0,0
2019/5/11,"2,538,597",1,0,0,0,0,0,0,0
2019/5/12,"2,047,068",1,0,0,0,0,0,0,0
2019/5/13,"4,986,983",1,1,0,0,0,0,0,1
2019/5/14,"3,764,402",1,1,0,0,0,0,0,0
2019/5/15,"4,199,793",1,1,0,0,0,0,0,0
2019/5/16,"4,187,661",1,1,0,0,0,0,0,0
2019/5/17,"2,983,791",1,1,0,0,0,0,0,0
2019/5/18,"3,947,675",1,1,0,0,0,0,0,0
2019/5/19,"2,897,142",1,1,0,0,0,0,0,0
2019/5/20,"3,439,860",1,1,1,0,0,0,0,0
2019/5/21,"3,652,352",1,1,1,0,0,0,0,0
2019/5/22,"3,543,819",1,1,1,0,0,0,0,0
2019/5/23,"3,290,752",1,1,1,0,0,0,0,0
2019/5/24,"2,738,725",1,1,1,0,0,0,0,0
2019/5/25,"3,442,712",1,1,1,0,0,0,0,0
2019/5/26,"2,951,091",1,1,1,0,0,0,0,0
2019/5/27,"2,824,374",1,1,1,0,0,0,0,0
2019/5/28,"2,710,751",1,1,1,0,0,0,0,0
2019/5/29,"2,653,096",1,1,1,0,0,0,0,0
2019/5/30,"2,840,493",1,1,1,0,0,0,0,0
2019/5/31,"2,295,086",1,1,1,0,0,0,0,0
2019/6/1,"3,068,253",1,1,1,0,0,0,0,0
2019/6/2,"2,564,553",1,1,1,0,0,0,0,0
2019/6/3,"2,504,588",1,1,1,0,0,0,0,0
2019/6/4,"2,828,200",1,1,1,0,0,0,0,0
2019/6/5,"2,868,139",1,1,1,0,0,0,0,0
2019/6/6,"2,818,576",1,1,1,0,0,0,0,0
2019/6/7,"2,836,986",1,1,1,0,0,0,0,0
2019/6/8,"2,531,345",1,1,1,0,0,0,0,0
2019/6/9,"3,117,153",1,1,1,0,0,0,0,0
2019/6/10,"17,940,681",1,1,1,1,0,0,0,1
2019/6/11,"9,269,109",1,1,1,1,0,0,0,0
2019/6/12,"7,529,172",1,1,1,1,0,0,0,0
2019/6/13,"5,420,126",1,1,1,1,0,0,0,0
2019/6/14,"6,803,045",1,1,1,1,0,0,0,0
2019/6/15,"4,347,990",1,1,1,1,0,0,0,0
2019/6/16,"1,822,609",1,1,1,0,0,0,0,0
2019/6/17,"1,519,005",1,1,1,0,0,0,0,0
2019/6/18,"1,772,374",1,1,1,0,0,0,0,0
2019/6/19,"2,379,598",1,1,1,0,0,0,0,0
2019/6/20,"2,006,004",1,1,1,0,0,0,0,0
2019/6/21,"3,110,007",1,1,1,1,0,0,0,0
2019/6/22,"4,761,958",1,1,1,1,0,0,0,0
2019/6/23,"3,752,621",1,1,1,1,0,0,0,0
2019/6/24,"3,509,482",1,1,1,1,0,0,0,0
2019/6/25,"3,127,297",1,1,1,1,0,0,0,0
2019/6/26,"2,579,329",1,1,1,1,0,0,0,0
2019/6/27,"2,751,866",1,1,1,1,0,0,0,0
2019/6/28,"2,690,654",1,1,1,0,0,0,0,0
2019/6/29,"2,991,233",1,1,1,0,0,0,0,0
2019/6/30,"2,957,339",1,1,1,0,0,0,0,0
2019/7/1,"3,033,058",1,1,1,1,0,0,0,0
2019/7/2,"3,605,210",1,1,1,1,0,0,0,0
2019/7/3,"2,770,825",1,1,1,1,0,0,0,0
2019/7/4,"4,212,749",1,1,1,1,0,0,0,0
2019/7/5,"4,467,685",1,1,1,1,0,0,0,0
2019/7/6,"3,366,309",1,1,1,1,0,0,0,0
2019/7/7,"2,880,232",1,1,1,1,0,0,0,0
2019/7/8,"4,755,550",1,1,1,1,0,0,0,0
2019/7/9,"4,088,262",1,1,1,1,0,0,0,0
2019/7/10,"3,801,342",1,1,1,1,0,0,0,0
2019/7/11,"3,381,240",1,1,1,1,0,0,0,0
2019/7/12,"4,055,299",1,1,1,1,0,0,0,0
2019/7/13,"2,803,145",1,1,1,1,0,0,0,0
2019/7/14,"3,022,865",1,1,1,1,0,0,0,0
2019/7/15,"2,543,336",1,1,1,1,0,0,0,0
2019/7/16,"4,200,415",1,1,1,1,0,0,0,0
2019/7/17,"5,385,217",1,1,1,1,0,0,0,0
2019/7/18,"3,200,068",1,1,1,1,0,0,0,0
2019/7/19,"3,283,832",1,1,1,1,0,0,0,0
2019/7/20,"2,730,970",1,1,1,1,0,0,0,0
2019/7/21,"2,773,613",1,1,1,1,0,0,0,0
2019/7/22,"3,972,166",1,1,1,1,0,0,0,0
2019/7/23,"4,440,729",1,1,1,1,0,0,0,0
2019/7/24,"3,340,592",1,1,1,1,0,0,0,0
2019/7/25,"3,463,877",1,1,1,1,0,0,0,0
2019/7/26,"4,308,549",1,1,1,1,0,0,0,0
2019/7/27,"3,063,458",1,1,1,1,0,0,0,0
2019/7/28,"2,726,039",1,1,1,1,0,0,0,0
2019/7/29,"2,392,022",1,1,1,1,0,0,0,0
2019/7/30,"1,953,958",1,1,1,0,0,0,0,0
2019/7/31,"3,660,863",1,1,1,0,0,0,0,0
2019/8/1,"2,084,910",0,0,0,0,0,0,0,0
2019/8/2,"2,334,404",0,0,0,0,0,0,0,0
2019/8/3,"2,138,237",0,0,0,0,0,0,0,0
2019/8/4,"2,221,305",0,0,0,0,0,0,0,0
2019/8/5,"4,030,349",0,0,0,0,0,0,1,0
2019/8/6,"4,067,587",0,0,0,0,0,0,1,0
2019/8/7,"3,980,450",0,0,0,0,0,0,1,0
2019/8/8,"3,433,387",0,0,0,0,0,0,1,0
2019/8/9,"3,346,218",0,0,0,0,0,0,1,0
2019/8/10,"3,961,822",0,0,0,0,0,0,1,0
2019/8/11,"4,281,236",0,0,0,0,0,0,1,0
2019/8/12,"3,934,301",0,0,0,0,0,0,1,0
2019/8/13,"4,255,411",0,0,0,0,0,0,1,0
2019/8/14,"4,165,963",0,0,0,0,0,0,1,0
2019/8/15,"4,503,808",0,0,0,0,0,0,1,0
2019/8/16,"5,636,127",0,0,0,0,0,0,1,0
2019/8/17,"2,548,943",0,0,0,0,0,0,0,0
2019/8/18,"2,523,763",0,0,0,0,0,0,0,0
2019/8/19,"2,426,801",0,0,0,0,0,0,0,0
2019/8/20,"3,215,896",0,0,0,0,0,0,0,0
2019/8/21,"2,759,734",0,0,0,0,0,0,0,0
2019/8/22,"2,669,538",0,0,0,0,0,0,0,0
2019/8/23,"2,991,640",0,0,0,0,0,0,0,0
2019/8/24,"2,804,476",0,0,0,0,0,0,0,0
2019/8/25,"2,585,753",0,0,0,0,0,0,0,0
2019/8/26,"2,745,826",0,0,0,0,0,0,0,0
2019/8/27,"10,742,990",0,0,0,1,0,0,0,0
2019/8/28,"8,399,027",0,0,0,1,0,0,0,0
2019/8/29,"5,650,764",0,0,0,1,0,0,0,0
2019/8/30,"5,269,518",0,0,0,1,0,0,0,0
2019/8/31,"4,821,375",0,0,0,1,0,0,0,0
2019/9/1,"4,508,176",0,0,0,1,0,0,0,0
2019/9/2,"4,529,679",0,0,0,1,0,0,0,0
2019/9/3,"4,505,922",0,0,0,1,0,0,0,0
2019/9/4,"7,993,289",0,0,0,1,0,0,0,0
2019/9/5,"4,418,836",0,0,0,1,0,0,0,0
2019/9/6,"4,316,041",0,0,0,1,0,0,0,0
2019/9/7,"4,136,181",0,0,0,1,0,0,0,0
2019/9/8,"3,455,831",0,0,0,1,0,0,0,0
2019/9/9,"4,600,777",0,0,0,1,0,0,0,0
2019/9/10,"4,384,442",0,0,0,1,0,0,0,0
2019/9/11,"8,213,103",0,0,0,1,0,0,1,0
2019/9/12,"7,224,736",0,0,0,1,0,0,1,0
2019/9/13,"6,109,199",0,0,0,1,0,0,1,0
2019/9/14,"4,400,301",0,0,0,1,0,0,1,0
2019/9/15,"5,163,812",0,0,0,1,0,0,1,0
2019/9/16,"5,615,822",0,0,0,1,0,0,1,0
2019/9/17,"4,673,619",0,0,0,1,0,0,1,0
2019/9/18,"5,313,255",0,0,0,1,0,0,1,0
2019/9/19,"5,181,586",0,0,0,1,0,0,1,0
2019/9/20,"6,151,884",0,0,0,1,0,0,1,0
2019/9/21,"3,711,110",0,0,0,1,0,0,0,0
2019/9/22,"3,869,571",0,0,0,1,0,0,0,0
2019/9/23,"4,134,224",0,0,0,1,0,0,0,0
2019/9/24,"4,361,729",0,0,0,1,0,0,0,0
2019/9/25,"4,090,718",0,0,0,1,0,0,0,0
2019/9/26,"3,811,858",0,0,0,1,0,0,0,0
2019/9/27,"4,002,145",0,0,0,1,0,0,0,0
2019/9/28,"3,444,924",0,0,0,1,0,0,0,0
2019/9/29,"3,884,258",0,0,0,1,0,0,0,0
2019/9/30,"4,849,908",0,0,0,1,0,0,0,0
2019/10/1,,0,0,0,1,0,0,0,0
2019/10/2,,0,0,0,1,0,0,0,0
2019/10/3,,0,0,0,1,0,0,0,0
2019/10/4,,0,0,0,1,0,0,0,0
2019/10/5,,0,0,0,1,0,0,0,0
2019/10/6,,0,0,0,1,0,0,0,0
2019/10/7,,0,0,0,1,0,0,0,0
2019/10/8,,0,0,0,1,0,0,0,0
2019/10/9,,0,0,0,1,0,0,0,0
2019/10/10,,0,0,0,1,0,0,0,0
2019/10/11,,0,0,0,1,0,0,0,0
2019/10/12,,0,0,0,1,0,0,0,0
2019/10/13,,0,0,0,1,0,0,0,0
2019/10/14,,0,0,0,1,0,0,0,0
2019/10/15,,0,0,0,1,0,0,0,0
2019/10/16,,0,0,0,1,0,0,0,0
2019/10/17,,0,0,0,1,0,0,0,0
2019/10/18,,0,0,0,1,0,0,0,0
2019/10/19,,0,0,0,1,0,0,0,0
2019/10/20,,0,0,0,1,0,0,0,0
2019/10/21,,0,0,0,1,0,0,0,0
2019/10/22,,0,0,0,1,0,0,0,0
2019/10/23,,0,0,0,1,0,0,0,0
2019/10/24,,0,0,0,1,0,0,0,0
2019/10/25,,0,0,0,1,0,0,0,0
2019/10/26,,0,0,0,1,0,0,0,0
2019/10/27,,0,0,0,1,0,0,0,0
2019/10/28,,0,0,0,1,0,0,0,0
2019/10/29,,0,0,0,1,0,0,0,0
2019/10/30,,0,0,0,1,0,0,0,0
2019/10/31,,0,0,0,1,0,0,0,0
2019/11/1,,0,0,0,0,0,0,0,0
2019/11/2,,0,0,0,0,0,0,0,0
2019/11/3,,0,0,0,0,0,0,0,0
2019/11/4,,0,0,0,0,0,0,0,0
2019/11/5,,0,0,0,0,0,0,0,0
2019/11/6,,0,0,0,0,0,0,0,0
2019/11/7,,0,0,0,0,0,0,0,0
2019/11/8,,1,0,0,0,0,0,0,1
2019/11/9,,1,0,0,0,0,0,0,0
2019/11/10,,1,0,0,0,0,0,0,0
2019/11/11,,1,0,0,0,0,0,0,0
2019/11/12,,1,0,0,0,0,0,0,0
2019/11/13,,1,0,0,0,0,0,0,0
2019/11/14,,1,0,0,0,0,0,0,0
2019/11/15,,1,1,0,0,0,0,0,1
2019/11/16,,1,1,0,0,0,0,0,0
2019/11/17,,1,1,0,0,0,0,0,0
2019/11/18,,1,1,0,0,0,0,0,0
2019/11/19,,1,1,0,0,0,0,0,0
2019/11/20,,1,1,0,0,0,0,0,0
2019/11/21,,1,1,0,0,0,0,0,0
2019/11/22,,1,1,1,0,0,0,0,1
2019/11/23,,1,1,1,0,0,0,0,0
2019/11/24,,1,1,1,0,0,0,0,0
2019/11/25,,1,1,1,0,0,0,0,0
2019/11/26,,1,1,1,0,0,0,0,0
2019/11/27,,1,1,1,0,0,0,0,0
2019/11/28,,1,1,1,0,0,0,0,0
2019/11/29,,1,1,1,0,0,0,0,0
2019/11/30,,1,1,1,0,0,0,0,0
2019/12/1,,1,1,1,0,0,0,0,0
2019/12/2,,1,1,1,0,0,0,0,0
2019/12/3,,1,1,1,0,0,0,0,0
2019/12/4,,1,1,1,0,0,0,0,0
2019/12/5,,1,1,1,0,0,0,0,0
2019/12/6,,1,1,1,0,0,0,0,0
2019/12/7,,1,1,1,0,0,0,0,0
2019/12/8,,1,1,1,0,0,0,0,0
2019/12/9,,1,1,1,0,0,0,0,0
2019/12/10,,1,1,1,0,0,0,0,0
2019/12/11,,1,1,1,0,0,0,0,0
2019/12/12,,1,1,1,0,0,0,0,0
2019/12/13,,1,1,1,0,0,0,0,0
2019/12/14,,1,1,1,0,0,0,0,0
2019/12/15,,1,1,1,0,0,0,0,0
2019/12/16,,1,1,1,0,0,0,0,0
2019/12/17,,1,1,1,0,0,0,0,0
2019/12/18,,1,1,1,0,0,0,0,0
2019/12/19,,1,1,1,0,0,0,0,0
2019/12/20,,1,1,1,0,0,0,0,0
2019/12/21,,1,1,1,0,0,0,0,0
2019/12/22,,1,1,1,0,0,0,0,0
2019/12/23,,1,1,1,0,0,0,0,0
2019/12/24,,1,1,1,0,0,0,0,0
2019/12/25,,1,1,1,0,0,0,0,0
2019/12/26,,1,1,1,0,0,0,0,0
2019/12/27,,1,1,1,0,0,0,0,0
2019/12/28,,1,1,1,0,0,0,0,0
2019/12/29,,1,1,1,0,0,0,0,0
2019/12/30,,1,1,1,0,0,0,0,0
2019/12/31,,1,1,1,0,0,0,0,0
2020/1/1,,1,1,1,0,0,0,0,0
2020/1/2,,1,1,1,0,0,0,0,0
2020/1/3,,1,1,1,0,0,0,0,0
2020/1/4,,1,1,1,0,0,0,0,0
2020/1/5,,1,1,1,0,0,0,0,0
2020/1/6,,1,1,1,0,0,0,0,0
2020/1/7,,1,1,1,0,0,0,0,0
2020/1/8,,1,1,1,0,0,0,0,0
2020/1/9,,1,1,1,0,0,1,0,1
2020/1/10,,1,1,1,0,0,1,0,0
2020/1/11,,1,1,1,0,0,1,0,0
2020/1/12,,1,1,1,0,0,1,0,0
2020/1/13,,1,1,1,0,0,1,0,0
2020/1/14,,1,1,1,0,0,1,0,0
2020/1/15,,1,1,1,0,0,0,0,0
2020/1/16,,1,1,1,0,0,0,0,0
2020/1/17,,1,1,1,0,0,0,0,0
2020/1/18,,1,1,1,0,0,0,0,0
2020/1/19,,1,1,1,0,0,0,0,0
2020/1/20,,1,1,1,0,0,0,0,0
2020/1/21,,1,1,1,0,0,0,0,0
2020/1/22,,1,1,1,0,0,0,0,0
2020/1/23,,1,1,1,0,0,0,0,0
2020/1/24,,1,1,1,0,0,0,0,0
2020/1/25,,1,1,1,0,0,0,0,0
2020/1/26,,1,1,1,0,0,0,0,0
2020/1/27,,1,1,1,0,0,0,0,0
2020/1/28,,1,1,1,0,0,0,0,0
2020/1/29,,1,1,1,0,0,0,0,0
2020/1/30,,1,1,1,0,0,0,0,0
2020/1/31,,1,1,1,0,0,0,0,0
2020/2/1,,0,0,0,0,0,0,0,0
2020/2/2,,0,0,0,0,0,0,0,0
2020/2/3,,0,0,0,0,0,0,0,0
2020/2/4,,0,0,0,0,0,0,0,0
2020/2/5,,0,0,0,0,0,0,0,0
2020/2/6,,0,0,0,0,0,0,0,0
2020/2/7,,0,0,0,0,0,0,0,0
2020/2/8,,0,0,0,0,0,0,0,0
2020/2/9,,0,0,0,0,0,0,0,0
2020/2/10,,0,0,0,0,0,0,0,0
2020/2/11,,0,0,0,0,0,0,0,0
2020/2/12,,0,0,0,0,0,0,0,0
2020/2/13,,0,0,0,0,0,0,0,0
2020/2/14,,0,0,0,0,0,0,0,0
2020/2/15,,0,0,0,0,0,0,0,0
2020/2/16,,0,0,0,0,0,0,0,0
2020/2/17,,0,0,0,0,0,0,0,0
2020/2/18,,0,0,0,0,0,0,0,0
2020/2/19,,0,0,0,0,0,0,0,0
2020/2/20,,0,0,0,0,0,0,0,0
2020/2/21,,0,0,0,0,0,0,0,0
2020/2/22,,0,0,0,0,0,0,0,0
2020/2/23,,0,0,0,0,0,0,0,0
2020/2/24,,0,0,0,0,0,0,0,0
2020/2/25,,0,0,0,0,0,0,0,0
2020/2/26,,0,0,0,0,0,0,0,0
2020/2/27,,0,0,0,0,0,0,0,0
2020/2/28,,0,0,0,0,0,0,0,0
2020/2/29,,0,0,0,0,0,0,0,0
2020/3/1,,0,0,0,0,0,0,0,0
2020/3/2,,0,0,0,0,0,0,0,0
2020/3/3,,0,0,0,0,0,0,0,0
2020/3/4,,0,0,0,0,0,0,0,0
2020/3/5,,0,0,0,0,0,0,0,0
2020/3/6,,0,0,0,0,0,0,0,0
2020/3/7,,0,0,0,0,0,0,0,0
2020/3/8,,0,0,0,0,0,0,0,0
2020/3/9,,0,0,0,0,0,0,0,0
2020/3/10,,0,0,0,0,0,0,0,0
2020/3/11,,0,0,0,0,0,0,0,0
2020/3/12,,0,0,0,0,0,0,0,0
2020/3/13,,0,0,0,0,0,0,0,0
2020/3/14,,0,0,0,0,0,0,0,0
2020/3/15,,0,0,0,0,0,0,0,0
2020/3/16,,0,0,0,0,0,0,0,0
2020/3/17,,0,0,0,0,0,0,0,0
2020/3/18,,0,0,0,0,0,0,0,0
2020/3/19,,0,0,0,0,0,0,0,0
2020/3/20,,0,0,0,0,0,0,0,0
2020/3/21,,0,0,0,0,0,0,0,0
2020/3/22,,0,0,0,0,0,0,0,0
2020/3/23,,0,0,0,0,0,0,0,0
2020/3/24,,0,0,0,0,0,0,0,0
2020/3/25,,0,0,0,0,0,0,0,0
2020/3/26,,0,0,0,0,0,0,0,0
2020/3/27,,0,0,0,0,0,0,0,0
2020/3/28,,0,0,0,0,0,0,0,0
2020/3/29,,0,0,0,0,0,0,0,0
2020/3/30,,0,0,0,0,0,0,0,0
2020/3/31,,0,0,0,0,0,0,0,0
2020/4/1,,0,0,0,0,0,0,0,0
2020/4/2,,0,0,0,0,0,0,0,0
2020/4/3,,0,0,0,0,0,0,0,0
2020/4/4,,0,0,0,0,0,0,0,0
2020/4/5,,0,0,0,0,0,0,0,0
2020/4/6,,0,0,0,0,0,0,0,0
2020/4/7,,0,0,0,0,0,0,0,0
2020/4/8,,0,0,0,0,0,0,0,0
2020/4/9,,0,0,0,0,0,0,0,0
2020/4/10,,0,0,0,0,0,0,0,0
2020/4/11,,0,0,0,0,0,0,0,0
2020/4/12,,0,0,0,0,0,0,0,0
2020/4/13,,0,0,0,0,0,0,0,0
2020/4/14,,0,0,0,0,0,0,0,0
2020/4/15,,0,0,0,0,0,0,0,0
2020/4/16,,0,0,0,0,0,0,0,0
2020/4/17,,0,0,0,0,0,0,0,0
2020/4/18,,0,0,0,0,0,0,0,0
2020/4/19,,0,0,0,0,0,0,0,0
2020/4/20,,0,0,0,0,0,0,0,0
2020/4/21,,0,0,0,0,0,0,0,0
2020/4/22,,0,0,0,0,0,0,0,0
2020/4/23,,0,0,0,0,0,0,0,0
2020/4/24,,0,0,0,0,0,0,0,0
2020/4/25,,0,0,0,0,0,0,0,0
2020/4/26,,0,0,0,0,0,0,0,0
2020/4/27,,0,0,0,0,0,0,0,0
2020/4/28,,0,0,0,0,0,0,0,0
2020/4/29,,0,0,0,0,0,0,0,0
